,Titre,Language,genre,Directors,Liste acteurs,startYear,averageRating,Poster,weighted_rating
735,The Keeper,en,Crime,Joe Brewster,['Giancarlo Esposito'],1995,5.0,/mLPF6wVcs93gDbUTkYyKSIkNzg0.jpg,5.568569479190357
736,Who's the Caboose?,en,Comedy,Sam Seder,"['Alan Gelfant', ' Lauren Dombrowski']",1997,5.0,/4npDbQqCl5Uw8Q7sAvTLvaZJxjd.jpg,5.574863606266264
737,Faithful,en,Comedy,Paul Mazursky,"['Ken Gerson', ' Cher']",1996,5.0,/hGimJZmyw8SR27dxCoK6xIHiqKx.jpg,5.173483337748506
738,Slaves to the Underground,en,Comedy,Kristine Peterson,"['Suzi Gardner', ' Jason Bortz', ' Barbara Perry']",1997,5.0,/smQazRPU2PGA2lEeBsds6dPPIp0.jpg,5.577705947953614
739,Encounter at Raven's Gate,en,Drama,Rolf de Heer,"['Carlo del Monte', ' Eddie Rayner', ' Steven Vidler']",1988,5.0,/ikZqnEuOrEa9rUNsbxjdFMsXUuO.jpg,5.43760684634314
740,Mother's Boys,en,Drama,Yves Simoneau,['Jamie Lee Curtis'],1993,5.0,/unyDWUI98A9Tde6wkIgDc7kMDSC.jpg,5.120330615832769
741,A Boy Called Hate,en,Crime,Mitch Marcus,['Scott Caan'],1995,5.0,/iCZ3CbjvmpQYabUY1F0yKgCwcgA.jpg,5.574863606266264
742,All Over Me,en,Crime,Alex Sichel,"['Lori Barbero', ' Alison Folland', ' Kat Bjelland']",1997,6.0,/t6pWT0Ldi2IUaGxQBMlZVKL1BXh.jpg,5.99160167573198
743,Trojan Eddie,en,Crime,Gillies MacKinnon,"['Gillies MacKinnon', ' Stephen Rea']",1996,6.0,/5iRiI9wRtNTuQqhmrAFDRxwpBjD.jpg,5.959857456204764
744,Rain Without Thunder,en,Drama,Gary O. Bennett,"['Llewellyn Harrison', ' Betty Buckley']",1992,5.0,/3E4RdY6arfRAYmZB5ybdIMkKglK.jpg,5.5755715663725045
745,Perfectly normal,en,Comedy,Yves Simoneau,"['Deborah Duchene', ' Robbie Coltrane']",1990,6.0,/8jzcE2XoDTNNfnwuj0huhqBpafo.jpg,5.959658976383775
746,Eating,en,Comedy,Henry Jaglom,"['Aloma Ichinose', ' Elizabeth Kemp']",1990,6.0,/xZrCaSG0h7xMoGtQ0y0gT36B4wh.jpg,5.959658976383775
747,The Temp,en,Drama,Tom Holland,"['Glenn Mazen', ' Russ Fast', ' Demene Hall', ' Timothy Hutton']",1993,5.0,/mtyya9bCLnWaK8yeA9tNTscnKNk.jpg,5.119255961187669
748,Dotkniecie reki,en,Drama,Krzysztof Zanussi,"['Stanislaw Holly', ' Max von Sydow']",1992,6.0,/cSJPWVkev9UGwPGElJbb4l6GZ32.jpg,5.959205139868092
749,Death in Brunswick,en,Comedy,John Ruane,"['Lachlan Jeffrey', ' Sam Neill']",1990,6.0,/7vVBRhrvn4qZDDdaLLE3QRfHVIL.jpg,5.982175921296818
750,Article 99,en,Comedy,Howard Deutch,"['Donna Thomason', ' Ed Autry', ' Ernest Abuba', ' Ray Liotta']",1992,6.0,/qWc03JBCujqxblCUHztLxeNJFKj.jpg,5.991685124049548
751,Scanners II: The New Order,en,Action,Christian Duguay,"['Doris Petrie', ' David Hewlett']",1991,5.0,/tp9OVrgTKPkHk165SjLyfwSbnJb.jpg,5.119073659081394
752,MadHouse,en,Comedy,Tom Ropelewski,"['Alison La Placa', ' Elaine Moe']",1990,5.0,/cAnv2oV2MLEwO6AIrLXDiWmL862.jpg,5.118952433671284
753,The Third Miracle,en,Drama,Agnieszka Holland,['Patrik Minar'],1999,6.0,/bvCstQrenhGWk0SJMlnG3DsRCvV.jpg,5.991702037094958
754,At Play in the Fields of the Lord,en,Drama,Hector Babenco,"['Henry Urgoiti', ' Edwirges Ribeiro', ' Tom Berenger']",1991,6.0,/5Q526tcfxRi6NAJ3ifwnNAVO2y9.jpg,5.991704146389038
755,Madagascar Skin,en,Comedy,Chris Newby,"['Chris Newby', ' Alistair Donald', ' Bernard Hill']",1995,6.0,/sO4lasAsXBDo78B7v7E9DNIrl3j.jpg,5.959205139868092
756,Mr. Wonderful,en,Comedy,Anthony Minghella,"['Floyd Vivino', ' Matt Dillon']",1993,5.0,/8TvSzxbrDvO3vtOC9G0wrBmwqG7.jpg,5.11874088208701
757,Speaking Parts,en,Drama,Atom Egoyan,['Michael McManus'],1989,6.0,/iCC5WsLAO2Gk95cUy27TO9doXKD.jpg,5.983500562130675
758,Sammy and Rosie Get Laid,en,Comedy,Stephen Frears,"['Buster Bloodvessel', ' Carol Frazer', ' Shashi Kapoor']",1987,6.0,/rNtPyL13onkTQftgOaVrcv6976K.jpg,5.983475499693404
759,Summer Camp Nightmare,en,Drama,Bert L. Dragin,"['Daniel McKinny', ' Melissa Reeves', ' Bradley Lieberman', ' Chuck Connors']",1986,5.0,/hSmAZI0BFfWJEl4adD8YwzhAVto.jpg,5.331463909145016
760,The Boys,en,Crime,Rowan Woods,"['Lynette Curran', ' Stephen Sewell', ' David Wenham']",1998,6.0,/nkCmOJFNRuXeYE2dZCmdxY2RNgp.jpg,5.984591176531857
761,Heaven,en,Crime,Scott Reynolds,"['Scott Reynolds', ' Jon Toogood']",1998,6.0,/rqMSkolEGtdQSrLoxTrpyR9qJiH.jpg,5.97616078297624
762,Modern Girls,en,Comedy,Jerry Kramer,"['Anita Rosenberg', ' France Joli', ' Daphne Zuniga']",1986,5.0,/sAHlR9dj05YC3mqKbEwtNHGvQ8d.jpg,5.222448411182519
763,The Monkey's Mask,en,Crime,Samantha Lang,['Jim Holt'],2000,5.0,/aGcp6THPH0xdnWePO54SBNxv464.jpg,5.2221312318890085
764,A Rumor of Angels,en,Drama,Peter O'Fallon,"['Karsen Liotta', ' Vanessa Redgrave']",2000,6.0,/lmrFGkaIdxxQwHFMkYQ6s41p7WD.jpg,5.984503376967936
765,Love Serenade,en,Comedy,Shirley Barrett,"['Shirley Barrett', ' Miranda Otto']",1996,6.0,/2WYt7hZ0q4xt9MJmBxBC3fjlhLl.jpg,5.984532754452357
766,Don Quijote de Orson Welles,en,Drama,Orson Welles,"['Pepe Mediavilla', ' Juan Carlos Ordóñez', ' Pepe Mediavilla']",1992,6.0,/pPkjv0WCpZ71O5boD02mRHcL31A.jpg,5.976143356648008
767,It Takes Two,en,Comedy,David Beaird,"['Dale Kassel', ' Ada Lynn', ' George Newbern']",1988,5.0,/d0i4Jt3PBbEF06WVJB1Jedty0If.jpg,5.341890352519732
768,Pandaemonium,en,Biography,Julien Temple,"['Emily Woof', ' John Brook', ' Linus Roache']",2000,6.0,/6FM55qmxSVhZnoziqLh3vfytIJy.jpg,5.976073395817063
769,Joe Gould's Secret,en,Drama,Stanley Tucci,"['Marc Alan Austen', ' Patrick Tovatt', ' Terry Gibbs', ' Ian Holm']",2000,6.0,/t6em7AcZBgTlODGHSp0HzA88t7d.jpg,5.98459844827488
770,Pie in the Sky,en,Comedy,Bryan Gordon,"['Jim Creeggan', ' Josh Charles']",1995,5.0,/6KO5jsPOr80J8PkKXPE8fym5I2R.jpg,5.341640432671399
771,Highball,en,Comedy,Noah Baumbach,"['Ryan Postal', ' Justine Bateman']",1997,5.0,/mNAFhejjIjrcmtoAaTaTer8vwNH.jpg,5.3426423107730745
772,Born to Be Wild,en,Adventure,John Gray,"['Roger Fouts', ' Keith Swift', ' Wil Horneff']",1995,5.0,/nVoxCF8QRYWQoPAcDB7EQUsYnwB.jpg,5.222342584155316
773,Archangel,en,Comedy,Guy Maddin,"['Herdis Maddin', ' George Toles']",1990,6.0,/re6l1aTLbi3OwNYgIbLEsHg0FVd.jpg,5.983787437602818
774,The Closer You Get,en,Comedy,Aileen Ritchie,"['Michael McDougall', ' Ian Hart']",2000,6.0,/1PJzmcviGO9sFtlub3OUd8CgP9s.jpg,5.983755157737418
775,Heart of Midnight,en,Drama,Matthew Chapman,"['Jon Kurtis', ' Andrew Gaty', ' Jennifer Jason Leigh']",1988,5.0,/y34KZCdyVQSKrXsdbetykP10r1D.jpg,5.232635197558225
776,The Fantasticks,en,Musical,Michael Ritchie,"['Tiffany Heft', ' Lore Noto', ' Joel Grey']",2000,5.0,/coOzPkcj1J3H17vIomI5EePDDvq.jpg,5.246240311851672
777,Déjà Vu,en,Drama,Henry Jaglom,"['Kelly Clark', ' Victoria Foyt']",1997,6.0,/2BeYSPf181arGt4lWhRmpfBKFWm.jpg,5.977336188815607
778,Paris Trout,en,Drama,Stephen Gyllenhaal,"['Frank Konigsberg', ' Dennis Hopper']",1991,6.0,/njU6alWha7VcFn5htRqxZwFlU79.jpg,5.984451696948296
779,Tato,en,Drama,Maciej Slesicki,"['Omar Sangare', ' Cezary Pazura', ' Boguslaw Linda']",1995,7.0,/5DeBgnVt4dxKLxiOLzNprr0A8Uq.jpg,6.746243026152679
780,Shy People,en,Drama,Andrey Konchalovskiy,['Jill Clayburgh'],1987,6.0,/7XOyZGy52T8oQ1LPFgLEqPZCswC.jpg,5.983046291893233
781,Daddy's Dyin'... Who's Got the Will?,en,Comedy,Jack Fisk,"['Sandra Ann Will Carradine', ' Beau Bridges']",1990,5.0,/nFelTAB53ZOZSk0OsnFORZ4Qnuo.jpg,5.348519099101024
782,August,en,Comedy,Anthony Hopkins,"['Morgan Ritchie', ' Anthony Hopkins']",1996,5.0,/lyLhUHsiZedxjQnjR41afnGBIGj.jpg,5.3464522697512775
783,I Think I Do,en,Comedy,Brian Sloan,"['Marni Nixon', ' Marianne Hagan', ' Lane Janger', ' Alexis Arquette']",1997,6.0,/8e24ZEGyZyhiolINokp5AjExsO.jpg,5.984706706604721
784,La Putain du roi,en,Drama,Axel Corti,"['Luigi Bonos', ' Axel Corti', ' Alberto Testa', ' Timothy Dalton']",1990,5.0,/nPH3sowIaLkxSie9O1ogfYV8hzW.jpg,5.346709281820826
785,By the Sword,en,Adventure,Jeremy Kagan,"['Tolley Casparis', ' Diane Erickson', ' F. Murray Abraham']",1991,6.0,/2QttcP9qljZkYwD0FDzoTD3WwVl.jpg,5.984713869739801
786,Imaginary Crimes,en,Biography,Anthony Drazan,"['Monica Rose Maynard', ' Harvey Keitel']",1994,6.0,/tBxCTbIxrbvHyJTlZSY3pApIPt.jpg,5.984728175898209
787,Judgment in Berlin,en,Drama,Leo Penn,"['Martina Treger', ' Martin Sheen']",1988,5.0,/52T7312KrMtCXWSLOys0GRY6a8R.jpg,5.346709281820826
788,"Eversmile, New Jersey",en,Comedy,Carlos Sorin,"['Gabriela Acher', ' Eduardo Baldani', ' Paulino Andrada', ' Daniel Day-Lewis']",1989,5.0,/jcCMd8ifQeHJFbYtgoq7dEcw1s5.jpg,5.348000083316808
789,Suspicious River,en,Drama,Lynne Stopkewich,"['Luke Doucet', ' Lynne Stopkewich', ' Neil Osborne', ' Molly Parker']",2000,5.0,/gHKXV1ZulvLOkDRQSHhkFinujIq.jpg,5.348000083316808
790,Mon homme,en,Comedy,Bertrand Blier,"['Clare Tenenbaum', ' Maggy Dussauchoy', ' Anouk Grinberg']",1996,6.0,/p2d6PCB9QHOs4IBMQb8JIENT18O.jpg,5.984605713157771
791,Winter People,en,Drama,Ted Kotcheff,['Kurt Russell'],1989,6.0,/rMVvPtYHzcboO8SdtNqwv1caQ83.jpg,5.9844145711052885
792,Indian Summer,en,Comedy,Nancy Meckler,"['Steven Houghton', ' Marc Almond', ' Nancy Meckler', ' Jason Flemyng']",1996,6.0,/wCj0u9vqUeE1REitvVdKS9Hs9Sx.jpg,5.975985365632431
793,The Innocent,en,Drama,John Schlesinger,"['Marbo Becker', ' Isabella Rossellini']",1993,5.0,/bKNc3XJDaP946HPk03pp8ra4lfD.jpg,5.220558806934626
794,Big Shots,en,Adventure,Robert Mandel,"['Darius McCrary', ' Richard Caine', ' Ricky Busker']",1987,5.0,/qFgiEzZpIYs3H1UArm00VMyH52L.jpg,5.342893699115535
795,Relax... It's Just Sex,en,Comedy,P.J. Castellaneta,"['P.J. Castellaneta', ' Mitchell Anderson']",1998,6.0,/ee89DQPUYbOE2ZNMRzVFuIk6yoj.jpg,5.984377267541634
796,Miss Julie,en,Drama,Mike Figgis,"['Tam Dean Burn', ' Richard Burnett', ' Saffron Burrows']",1999,6.0,/fG5KHpVXCBgnTPRGFGAgcWy4nWC.jpg,5.984377267541634
797,Small Faces,en,Drama,Gillies MacKinnon,"['Liz Lochhead', ' Carmen Pierquaccini', ' Iain Robertson']",1995,6.0,/s9I3gLu9ySsfyM3JvlpSW9KrszF.jpg,5.9843847425332415
798,Fifty/Fifty,en,Action,Charles Martin Smith,"['Mr. Os', ' Ramona Rahman', ' Peter Weller']",1992,5.0,/1rc9YDJ3bW6b6DJzNFSTqRe0ine.jpg,5.341640432671399
799,Julian Po,en,Comedy,Alan Wade,"['Nena Thurman', ' Christian Slater']",1997,6.0,/2kdCZztkyS0sgtoWaLp3zebp1uE.jpg,5.984407124650967
800,Zebrahead,en,Drama,Anthony Drazan,"['Lianna Pai', ' Taunesha Butler', ' Candy Ann Brown', ' Michael Rapaport']",1992,6.0,/f6us4kOv5KsO7uMkb0W5hTaEDkq.jpg,5.982850295267721
801,Cookie,en,Comedy,Susan Seidelman,"['Tony LaFortezza', ' Alice Arlen', ' Alfred De La Fuente', ' Peter Falk']",1989,5.0,/yThJoCdaEfHkzdJNkgaTrF6zApL.jpg,5.245464344482391
802,Uranus,en,Comedy,Claude Berri,"['Morgan Fornes', ' Florence Darel', ' Philippe Noiret']",1990,7.0,/uzCfIeXnLxorK8tmi7VzbCJyDXs.jpg,6.720254260448778
803,Second Skin,en,Thriller,Darrell Roodt,['Natasha Henstridge'],2000,5.0,/vgfcDqtetKXYapoV3RzNXl6X5ma.jpg,5.321433364439115
804,Some Girl,en,Comedy,Rory Kelly,"['Rory Kelly', ' Marissa Ribisi']",1998,5.0,/72VgwFJPR2mpjF0epEWFNdPZKVC.jpg,5.320112405407174
805,Scenes from the Class Struggle in Beverly Hills,en,Comedy,Paul Bartel,"['Linda Doucett', ' Rebecca Schaeffer', ' Jacqueline Bisset']",1989,5.0,/eWiSTFPY0lqJh3prbEEOJPX6DCP.jpg,5.249393869740914
806,Bloodhounds of Broadway,en,Comedy,Howard Brookner,"['Sheldon Abend', ' Graham Brown', ' Josef Sommer']",1989,5.0,/z77iVAuCKKPehv4RXiEOr9kMP69.jpg,5.249260859677053
807,The Grave,en,Crime,Jonas Pate,"['Jerry Douglas', ' Craig Sheffer']",1996,5.0,/sV96CEKMWQN5AtVWrT9NMx7RBDS.jpg,5.249127991414964
808,Up 'n' Under,en,Comedy,John Godber,"['Neil Morrissey', ' Adrian Hood', ' Samantha Womack', ' Gary Olsen']",1998,5.0,/yz6sji3sPhT0xkPAM9dyHxu3Efa.jpg,5.326599658905991
809,Just Between Friends,en,Drama,Allan Burns,"['John Terry Bell', ' Mary Tyler Moore']",1986,5.0,/bvJzfmxFiu7XSXUbAAcsP1Eeq5B.jpg,5.321212448037439
810,Malicious,en,Drama,Ian Corson,"['Stephen Benoit', ' Molly Ringwald']",1995,5.0,/cZIf3ayBbFl8Js24bJdyYnrrcqj.jpg,5.248995264728009
811,Pistol: The Birth of a Legend,en,Biography,Frank C. Schroeder,"['Nick Benedict', ' Adam Guier', ' Millie Perkins']",1991,6.0,/aG7U4YRc79GQb2CsyIl7ZRyPTMo.jpg,5.982612739421669
812,Lionheart,en,Adventure,Franklin J. Schaffner,"['Zsuzsa Szemes', ' Michael Sundin', ' Eric Stoltz']",1987,5.0,/9uzjLYoLUnXHOjsvmIkE8ojWVe0.jpg,5.322097940657804
813,La Peste,en,Drama,Luis Puenzo,"['Carlos Broggi', ' Raúl Outeda', ' John R. Pepper', ' William Hurt']",1992,5.0,/jlwEg4pqGnlp3H35ebsfoFlMuGS.jpg,5.324558411037829
814,Twilight of the Ice Nymphs,en,Fantasy,Guy Maddin,['Pascale Bussières'],1997,5.0,/7YcsmtfxLMd6cc23zOKEoXtDCXE.jpg,5.322542520286041
815,Among Giants,en,Comedy,Sam Miller,"['David Leslie', ' Pete Postlethwaite']",1998,5.0,/ugTs1SDHUAsBuCpdrCDKTC2kHeK.jpg,5.322988328883534
816,Into the Sun,en,Action,Fritz Kiersch,"['Michael St. Gerard', ' Fritz Kiersch', ' Anthony Michael Hall']",1991,5.0,/wJ8ab8RnvPBTXvdR1LA6Ef2MBkR.jpg,5.324333179663062
817,Kivenpyörittäjän kylä,en,Comedy,Markku Pölönen,"['Ahti Kuoppala', ' Henrika Andersson', ' Susanna Indren', ' Martti Suosalo']",1995,6.0,/gyroFR4ciwHaERVgmKMZZjhhFBa.jpg,5.977351916651266
818,I Bought a Vampire Motorcycle,en,Comedy,Dirk Campbell,"['Amanda Noar', ' Neil Morrissey']",1990,5.0,/yCYCu1jJuGw3pFz2uNDQv8Zm7IG.jpg,5.246890708871883
819,8 ½ Women,en,Comedy,Peter Greenaway,"['Bettina Scheuritzel', ' John Standing']",1999,5.0,/9HXeaaFjiNYkkEHmbjnBFfgbqwp.jpg,5.102066851254525
820,Seize the Day,en,Drama,Fielder Cook,"['David Bickford', ' Fielder Cook', ' Robin Williams']",1986,5.0,/fa0NNqXobkj0rwVq0qouQg4R9ei.jpg,5.243165510871214
821,The Last September,en,Drama,Deborah Warner,"['Patrick Proctor', ' Deborah Warner', ' Michael Gambon']",1999,6.0,/7m1dbfcXJZHAUYLpRa9doLya2In.jpg,5.9771617298071895
822,The Last of England,en,Drama,Derek Jarman,"['Cerith Wyn Evans', ' Derek Jarman', ' Tilda Swinton']",1987,6.0,/9B8ajk8ou8yZ1IIzoMiuP8sbxaj.jpg,5.982575606991176
823,Claire Dolan,en,Drama,Lodge Kerrigan,"['Simon Fisher-Turner', ' Lodge Kerrigan', ' Katrin Cartlidge']",1998,6.0,/5oNMtA7o47loj2QWzhG6RzCWyKo.jpg,5.9825476534195055
824,Margaret's Museum,en,Drama,Mort Ransen,['Helena Bonham Carter'],1995,7.0,/l00ALsdVyRGmPIp5EWlEoplki0X.jpg,6.714710290248781
825,Public Access,en,Drama,Bryan Singer,"['Margaret Kerry', ' Bert Williams', ' Ron Marquette']",1993,5.0,/sQB0eneu7sSTztfqvlOASe2uBqo.jpg,5.319893300406895
826,ivans xtc.,en,Drama,Bernard Rose,"['Sofia Eng', ' Danny Huston']",2000,6.0,/9QORNzStfqTTbeqCZ2SPwfaI7aw.jpg,5.98292208890344
827,Subspecies 4: Bloodstorm,en,Fantasy,Ted Nicolaou,"['Denice Duff', ' Anders Hove']",1998,5.0,/snm6JIPQo3l7Q6zbEpmUYCtNdid.jpg,5.244565207689416
828,Forever Lulu,en,Drama,John Kaye,"['Amanda D. Mahoney', ' Lonnie Brooks', ' Melanie Griffith']",2000,5.0,/pdjPA1LgKVVlkdwu4MFubCtxEVg.jpg,5.244565207689416
829,Cat Chaser,en,Crime,Abel Ferrara,"['Guido Inguanzo', ' Peter Weller']",1989,5.0,/yoO7VoRWVaDD9Vt8OHqthpYDfAr.jpg,5.2444372970159385
830,King Lear,en,Comedy,Jean-Luc Godard,['Woody Allen'],1987,5.0,/3m8XsZDrsT3r0e5UmqHLXLoP6ng.jpg,5.24418187664288
831,La femme de chambre du Titanic,en,Drama,Bigas Luna,"['Franca Squarciapino', ' Bigas Luna', ' Olivier Martinez']",1997,6.0,/jSsKHwtqk0XNdABR2R5wI3grfxV.jpg,5.9829666554772825
832,The In Crowd,en,Comedy,Mark Rosenthal,"['Jocko Henderson', ' Jennifer Runyon', ' Tina Bellis']",1988,6.0,/kcQpcG2wEn1cymI2G2SG6KxJCbe.jpg,5.977320439120552
833,Johnny Skidmarks,en,Crime,John Raffo,['Peter Gallagher'],1998,5.0,/aBaVcD2Ea6CUxcfxTZrrIyInY18.jpg,5.325689276581516
834,Promised Land,en,Drama,Michael Hoffman,"['Don Steffey', ' Jason Gedrick']",1987,5.0,/zl9cfg8abzRy9ZDU6r2mBMaGrj4.jpg,5.243799745380528
835,Passed Away,en,Comedy,Charlie Peters,"['Jessie Keosian', ' Ruth Jaroslow', ' Alice Eisner', ' Bob Hoskins']",1992,5.0,/omvRt7VZED45sniwstcC08E2KS1.jpg,5.243672633938725
836,Eggs,en,Comedy,Bent Hamer,"['Kjell Stormoen', ' Bent Hamer', ' Sverre Hansen']",1995,6.0,/lTk0TrOn2QQrFu2dlY3epPKG1ww.jpg,5.977225479340177
837,Resan till Melonia,en,Adventure,Per Åhlin,"['Per Åhlin', ' Allan Edwall']",1989,7.0,/fgKSwufGFRGUENKVo0XxeW09FKK.jpg,6.71907389867852
838,The Match,en,Comedy,Mick Davis,"['Jet Harris', ' Mick Davis', ' Max Beesley']",1999,6.0,/o6Yr8Uquruxz5tBrSJGbtBN28Eo.jpg,5.9827869788472965
839,Molokai: The Story of Father Damien,en,Biography,Paul Cox,"['Varoa Tiki', ' John Briley', ' David Wenham']",1999,6.0,/vqXanmbYTlC940x7OKdJiL23zCi.jpg,5.982768802478603
840,Family Viewing,en,Drama,Atom Egoyan,['David Hemblen'],1987,6.0,/iB4mKXFnBB0ftVU4GvbkjF4ajiZ.jpg,5.982768802478603
841,Trouble Bound,en,Action,Jeffrey Reiner,"['Eric Brown', ' Billy Bastiani', ' Michael Madsen']",1993,5.0,/i8krPKxSpKGO5G7XFHEe3gcRqt.jpg,5.319893300406895
842,The Big Steal,en,Comedy,Nadia Tass,"['Tim Robertson', ' Steve Bisley', ' Simon Yates', ' Ben Mendelsohn']",1990,6.0,/qatFgJYN1uhXIhvyaASLsNPOKOq.jpg,5.982175921296818
843,G:MT Greenwich Mean Time,en,Crime,John Strickland,"['Christine Ellerbeck', ' Steve John Shepherd']",1999,6.0,/28LRCPnJNWAbmwDFdMMLSVvUVwv.jpg,5.972058314978145
844,A House In The Hills,en,Romance,Ken Wiederhorn,"['Bruce Geduldig', ' Joe Singelmann', ' Michael Madsen']",1993,5.0,/6XgyINtuJ8MzUqFcx09p9dpnbN.jpg,5.25469433890707
845,Dragonworld,en,Adventure,Ted Nicolaou,"['Gill Titchmarsh', ' Courtland Mead']",1994,5.0,/4VCPwZkJhwQ8yWtkfpIIP43iz1N.jpg,5.413596559198648
846,Manny & Lo,en,Comedy,Lisa Krueger,"['Karsten Johansson', ' Hunter Johansson', ' Scarlett Johansson']",1996,6.0,/rd5k8iDiuNAZTPTfJZn0rQ3PtYl.jpg,5.987576746058041
847,Lady Dragon,en,Action,David Worth,"['Bokir', ' Bella Esperance', ' Cynthia Rothrock']",1992,5.0,/jYzBbaUCR9CLgjTuwwPoqdndoHW.jpg,5.416174632141116
848,China Girl,en,Crime,Abel Ferrara,"['Richard Panebianco', ' James Russo']",1987,6.0,/so4jseXrcp2RTnO5KP6tDKvXYYZ.jpg,5.987384658637215
849,The Rachel Papers,en,Comedy,Damian Harris,"['Damian Harris', ' Hepburn Graham', ' Amy Fleetwood', ' Dexter Fletcher']",1989,6.0,/lTJwlc2qMXv459jfONT3l5TikKA.jpg,5.987370012343062
850,Postmortem,en,Thriller,Albert Pyun,"['David Walker', ' Gwyneth Guthrie', ' Charlie Sheen']",1998,5.0,/lnxtE30Wj8WkZmrRhuqwOPpz5FC.jpg,5.181008563863081
851,Break Up,en,Thriller,Paul Marcus,"['Cynthia Geary', ' Anna Getty', ' Kiefer Sutherland']",1998,5.0,/r1J05uYBI33ETsEt5Rcdm71r0i4.jpg,5.182778299528539
852,My Chauffeur,en,Comedy,David Beaird,"['Robin Antin', ' David Beaird', ' Deborah Foreman']",1986,5.0,/scrgxBx4ZyGvXVzhGjF0q5oWa2.jpg,5.182706845932163
853,Transylvania Twist,en,Comedy,Jim Wynorski,"['Ace Mask', ' Robert Vaughn']",1989,5.0,/b5mWbioP5eugRlQeSni8j0AX4CA.jpg,5.413596559198648
854,Diary of a Hitman,en,Crime,Roy London,"['Roy London', ' Sherilyn Fenn']",1991,5.0,/yhNI5zI4wbWMCgoXy2IO4zWfDgR.jpg,5.182706845932163
855,Alles Moet weg,en,Comedy,Jan Verheyen,"['Toon Brouwers', ' Stany Crets', ' Jan Verheyen']",1996,6.0,/Y0qb9SQIilsPIWgxj1zVLxz7m0.jpg,5.970465259633008
856,The Misfit Brigade,en,Action,Gordon Hessler,"['Vojka Cordic', ' Vladan Dujovic', ' Just Betzer', ' Bruce Davison']",1987,5.0,/jllqhbfGt2Oy7oWgGd5UpEOdSu8.jpg,5.182706845932163
857,Motorama,en,Adventure,Barry Shils,"['Wally Burr', ' Joseph Minion', ' Sandy Baron', ' Jordan Christopher Michael']",1991,6.0,/5KjpA5G2TlbNXYmVk4dwLVGDv2N.jpg,5.987246624421443
858,Snow days,en,Comedy,Adam Marcus,"['Nadya Ginsburg', ' Jean-Pierre Lamy', ' Kipp Marcus']",1999,5.0,/jWrYcywPXcHZUbeIcEP3uSEw7dT.jpg,5.413596559198648
859,Happy Together,en,Comedy,Mel Damski,"['Rocky Parker', ' Patrick Dempsey']",1989,5.0,/fjURGbSXCOZjEBkhX9kME21yAiP.jpg,5.1822792948106375
860,Final Approach,en,Drama,Eric Steven Stahl,"['Patrick Johnston', ' Cameo Kneuer', ' James Sikking']",1991,5.0,/kLtFYuH9oaMvmXlFhjXnMeWc7BG.jpg,5.423720863004963
861,Downtown,en,Action,Richard Benjamin,"['Jeff Calhoun', ' Russel Lunday', ' Anthony Edwards']",1990,5.0,/72tgNP3lf21WXU5MyXbkSvRVqpB.jpg,5.18220823075808
862,"Kiss Me, Guido",en,Comedy,Tony Vitale,"['Frankie Dellarosa', ' Nick Scotti']",1997,6.0,/esqwwwjYwMcz7HqfLCWo0H0mdx1.jpg,5.987281415391456
863,Rocket Gibraltar,en,Drama,Daniel Petrie,"['Michael Ulick', ' Burt Lancaster']",1988,6.0,/9WXHqB8zGJM4YKLbIiecmXzQxjI.jpg,5.987306150095089
864,Fast Food Fast Women,en,Comedy,Amos Kollek,"['Amos Kollek', ' Anna Thomson']",2000,6.0,/o1ISZvJJeNUKNwhUC4Y58D8zAWq.jpg,5.987553055642438
865,The Most Fertile Man in Ireland,en,Comedy,Dudi Appleton,"['Dudi Appleton', ' Mary Black', ' Richard Orr', ' Kris Marshall']",2000,5.0,/5gCqKgvBGDcj5Bz9fSps61OJsrB.jpg,5.422571529741838
866,The Land Girls,en,Drama,David Leland,['Catherine McCormack'],1998,6.0,/xRfq92wLifGawMvFf6BPCHoL457.jpg,5.987311085495518
867,CrissCross,en,Crime,Chris Menges,"['John Nesci', ' Jim Ladd', ' Goldie Hawn']",1992,5.0,/6HYgVKH4yKgyWFXojb9eFK4fcAk.jpg,5.179893807503646
868,The Fourth War,en,Drama,John Frankenheimer,"['Stephen Peters', ' Tom Kelly', ' Roy Scheider']",1990,5.0,/bNL8qnLDldjDb134PX7XBBhTgqU.jpg,5.209017939129907
869,Infinity,en,Biography,Matthew Broderick,"['Richard Feynman', ' Matthew Broderick']",1996,6.0,/pwADoLVt7sO79V9HtTUKLNSPTEt.jpg,5.98645251635304
870,Tomorrow Night,en,Comedy,Louis C.K.,['Alix Bailey'],1998,6.0,/l197isxAVtMfwFaebxYGekKWNVq.jpg,5.972666760380632
871,"Cry, the Beloved Country",en,Drama,Darrell Roodt,"['Dambisa Kente', ' Abigail Kubeka', ' Richard Harris']",1995,6.0,/ymA7HQqRiyo1xrnFFv1ZrwNpwlb.jpg,5.98645251635304
872,El Dorado,en,Drama,Carlos Saura,"['Alejandro Massó', ' Amancio Prada', ' Omero Antonutti']",1988,6.0,/rYLR2fgcC1XJEHAX7qiAtwQBZDb.jpg,5.970886808112822
873,No Looking Back,en,Drama,Edward Burns,"['Steve Alaimo', ' Patti Scialfa', ' Lauren Holly']",1998,5.0,/53PdhOIrXiSuHTyripWOvrZjNuy.jpg,5.180101777223304
